22:29:24 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:24 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run202840248/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:29:53 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:30:05 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:30:41 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run202840248/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:31:01 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:31:09 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:31:51 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run779707016/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:31:56 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:32:04 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:32:23 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run779707016/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:33:14 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:33:21 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:35:27 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:37:13 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:37:15 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:37:15 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1111922375/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:37:17 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:37:18 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:37:18 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1111922375/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:38:13 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:38:24 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:40:27 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:41:17 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:41:29 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:43:59 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:44:11 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:53:34 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:53:35 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:53:35 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1638601644/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:53:35 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:53:35 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:53:35 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1638601644/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:56:58 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:57:01 03-14-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
22:58:03 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:58:06 03-14-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
22:58:26 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:58:26 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:58:26 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1349961562/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:58:26 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:58:26 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:58:26 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1349961562/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:00:07 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:00:07 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:00:07 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run154107149/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:00:07 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:00:07 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:00:07 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run154107149/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:01:06 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:01:06 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:01:06 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1730439146/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:01:06 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:01:06 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:01:06 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1730439146/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:02:01 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:02:01 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:02:01 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1572461219/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:02:01 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:02:01 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:02:01 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1572461219/Sales&Inventory.jar!/Gui/MainGui.fxml
.
23:02:32 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:02:39 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:08 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:08 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:08 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run850047455/Sales&Inventory.jar!/Gui/Gui.fxml
.
23:04:08 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:09 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:09 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run850047455/Sales&Inventory.jar!/Gui/Gui.fxml
.
23:04:36 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:37 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:37 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1666169055/Sales&Inventory.jar!/Gui/Gui.fxml
.
23:04:37 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:37 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:04:37 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1666169055/Sales&Inventory.jar!/Gui/Gui.fxml
.
23:05:59 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:06:15 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
23:06:18 03-14-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run585847401/Sales&Inventory.jar!/Gui/Gui.fxml
.
23:06:26 03-14-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:05:20 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:06:00 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:06:00 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:06:00 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run708863909/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:06:00 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:06:00 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:06:00 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run708863909/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:06:36 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:07:25 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:07:39 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1424447004/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:07:50 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:08:15 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:09:48 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:10:06 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:10:53 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run578261045/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:12:35 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:12:53 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:13:11 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1688149544/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:13:17 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:14:03 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:14:37 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1688149544/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:15:13 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:15:59 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:18:31 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:19:22 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:27 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:27 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run494225617/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:29:50 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:50 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:50 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1157715366/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:29:50 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectOutputStream.java FILE ObjectOutputStream.java javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:50 03-15-2017	 FATAL_ERROR		 Utilities.RuntimeInfo 	Line ObjectInputStream.java FILE ObjectInputStream.java writing aborted; java.io.NotSerializableException: javafx.beans.property.SimpleBooleanProperty Error reading runtime properties.
22:29:50 03-15-2017	 ERROR		 Gui.LoginController$1 	Line FXMLLoader.java FILE FXMLLoader.java 
file:/C:/Users/wilra/Dropbox/Sales%20&%20Inventory%20-%20Copy/dist/run1157715366/Sales&Inventory.jar!/Gui/MainGui.fxml
.
22:30:14 03-15-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
22:30:19 03-15-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
18:56:32 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
18:57:31 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
18:57:37 03-16-2017	 INFO		 Gui.MainGuiController 	User logout.
18:57:37 03-16-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
18:57:42 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
18:58:29 03-16-2017	 INFO		 Gui.LoginController 	tester logged in successfully.
19:00:49 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:00:56 03-16-2017	 INFO		 Gui.MainGuiController 	User logout.
19:00:56 03-16-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
19:01:01 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:01:12 03-16-2017	 INFO		 Gui.LoginController 	tester logged in successfully.
19:03:39 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:04:01 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:04:05 03-16-2017	 INFO		 Gui.MainGuiController 	admin deleted entry from salesdadaf 03/16/2017 #	            Product:	Price:
1	      Peanut Butter2	7.0
.
19:04:05 03-16-2017	 ERROR		 Gui.MainGuiController 	Line MainGuiController.java FILE MainGuiController.java null.
19:04:14 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:04:19 03-16-2017	 INFO		 Gui.MainGuiController 	User logout.
19:04:19 03-16-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
19:04:25 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:05:49 03-16-2017	 INFO		 Gui.LoginController 	tester logged in successfully.
19:25:06 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:25:35 03-16-2017	 INFO		 Gui.MainGuiController 	admin deleted entry from salesdafdfadfa 03/16/2017 #	            Product:	Price:
1	      Peanut Butter2	7.0
.
19:25:35 03-16-2017	 ERROR		 Gui.MainGuiController 	Line MainGuiController.java FILE MainGuiController.java null.
19:25:40 03-16-2017	 INFO		 Gui.MainGuiController 	User logout.
19:25:40 03-16-2017	 INFO		 Gui.LoginController 	admin logged in successfully.
19:25:49 03-16-2017	 INFO		 Gui.MainGuiController 	Inventory retrieved from database successfully.
19:28:56 03-16-2017	 ERROR		 Gui.MainGuiController$1 	Line MainGuiController.java FILE MainGuiController.java null Error printing receipt.
19:29:01 03-16-2017	 ERROR		 Gui.MainGuiController$1 	Line MainGuiController.java FILE MainGuiController.java null Error printing receipt.
